"Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","Month_encoded","VisitorType_isNew_Visitor","VisitorType_isReturning_Visitor","Session_Duration","Page_Count","Avg_Duration_Per_Page"
"0","0","0","0","2","34.5","0","0.1","0","0","Nov","2","2","3","3","Returning_Visitor","1","0","10","0","1","34.5","2","17.25"
"5","526.85","4","143.25","266","9770.812093","0.007348856","0.024720163","0.245152903","0","Nov","2","4","4","2","Returning_Visitor","1","0","10","0","1","10440.912093","275","37.966953065455"
"12","209.375","0","0","43","2754.117424","0.0046875","0.033875153","13.68108942","0","Dec","3","2","3","2","Returning_Visitor","0","0","11","0","1","2963.492424","55","53.881680436364"
"0","0","0","0","45","1682.25","0.026666667","0.057777778","0","0","Nov","2","2","4","1","Returning_Visitor","0","0","10","0","1","1682.25","45","37.383333333333"
"5","64.9","0","0","21","1922.15","0","0.009333333","60.62885042","0","Nov","3","2","1","2","New_Visitor","0","1","10","1","0","1987.05","26","76.425"
"0","0","0","0","17","1293.083333","0","0.013333333","0","0","Dec","2","5","7","2","New_Visitor","0","0","11","1","0","1293.083333","17","76.063725470588"
"0","0","0","0","3","34","0","0.066666667","0","0","Dec","2","2","1","2","Returning_Visitor","1","0","11","0","1","34","3","11.333333333333"
"3","238.05","5","1488","104","3275.87381","0.003030303","0.010822511","1.560184165","0","Nov","1","1","3","10","Returning_Visitor","0","1","10","0","1","5001.92381","112","44.660034017857"
"0","0","0","0","38","935","0","0.007769424","0","0","Nov","2","2","3","11","New_Visitor","0","0","10","1","0","935","38","24.605263157895"
"0","0","0","0","14","208.9","0","0.014285714","0","0","Nov","1","8","4","11","Returning_Visitor","1","0","10","0","1","208.9","14","14.921428571429"
"1","79","2","255","137","2668.725046","0.002138405","0.020907736","0","0","Nov","2","2","1","2","Returning_Visitor","0","0","10","0","1","3002.725046","140","21.448036042857"
"2","55.5","0","0","2","26","0","0.06","0","0","Dec","1","2","9","3","Returning_Visitor","1","1","11","0","1","81.5","4","20.375"
"4","73.33333333","1","0","52","1543.75","0.004166667","0.023639456","0","0","Nov","2","2","9","13","Returning_Visitor","0","0","10","0","1","1617.08333333","57","28.369883040877"
"0","0","0","0","11","352.5","0","0.03","0","0","Dec","2","2","1","1","Returning_Visitor","0","0","11","0","1","352.5","11","32.045454545455"
"2","56.5","0","0","12","544.8333333","0","0.007142857","31.38886179","0","Dec","1","2","1","2","Other","1","0","11","0","0","601.3333333","14","42.95238095"
"7","102.5","0","0","9","64.75","0","0.027272727","0","0","Nov","2","2","5","2","New_Visitor","0","0","10","1","0","167.25","16","10.453125"
"0","0","0","0","21","289.5","0.00952381","0.038095238","0","0","Dec","2","2","6","10","Returning_Visitor","0","0","11","0","1","289.5","21","13.785714285714"
"0","0","0","0","1","0","0.2","0.2","0","0","Nov","2","2","7","8","New_Visitor","0","0","10","1","0","0","1","0"
"0","0","0","0","6","285.5","0","0.04","18.1695357","0","Nov","1","1","1","8","New_Visitor","0","1","10","1","0","285.5","6","47.583333333333"
"2","49.5","0","0","260","8555.765985","0.005401961","0.017330846","0","0","Nov","1","2","1","2","Returning_Visitor","0","1","10","0","1","8605.265985","262","32.844526660305"
"0","0","0","0","4","76.75","0","0.016666667","0","0","Nov","1","1","8","2","New_Visitor","0","1","10","1","0","76.75","4","19.1875"
"0","0","2","84.5","42","2762.408333","0.004545455","0.025151515","0","0","Nov","2","2","1","2","New_Visitor","0","0","10","1","0","2846.908333","44","64.702462113636"
"5","199.125","0","0","9","430.6071429","0","0.008333333","0","0","Nov","3","2","1","11","Returning_Visitor","0","0","10","0","1","629.7321429","14","44.98086735"
"0","0","0","0","10","851.1666667","0","0.022222222","0","0","Dec","2","2","2","1","Returning_Visitor","0","0","11","0","1","851.1666667","10","85.11666667"
"0","0","0","0","11","205.7","0","0.022222222","18.85086521","0","Dec","1","1","1","8","New_Visitor","0","1","11","1","0","205.7","11","18.7"
"0","0","0","0","16","1092.333333","0.025","0.066666667","0","0","Dec","2","2","5","1","Returning_Visitor","0","0","11","0","1","1092.333333","16","68.2708333125"
"1","21","3","19","39","754.3194444","0.004651163","0.036124031","0","0","Nov","2","2","1","10","Returning_Visitor","0","0","10","0","1","794.3194444","43","18.472545218605"
"0","0","0","0","68","1806.166667","0.004411765","0.027941176","0","0","Nov","2","2","2","13","Returning_Visitor","1","0","10","0","1","1806.166667","68","26.561274514706"
"0","0","0","0","25","674.9583333","0","0.016666667","0","0","Nov","2","2","4","8","Returning_Visitor","0","0","10","0","1","674.9583333","25","26.998333332"
"6","446.2380952","3","94","23","866.7071429","0.007142857","0.020522573","6.786958937","0","Nov","3","2","1","2","Returning_Visitor","1","0","10","0","1","1406.9452381","32","43.967038690625"
"0","0","0","0","7","72.25","0.114285714","0.142857143","0","0","Dec","1","1","4","3","Returning_Visitor","1","0","11","0","1","72.25","7","10.321428571429"
"0","0","0","0","13","737.1666667","0.038461538","0.084615385","0","0","Nov","3","2","3","13","Returning_Visitor","0","0","10","0","1","737.1666667","13","56.705128207692"
"2","13","0","0","19","637.4285714","0.00952381","0.042857143","13.1307834","0","Nov","2","2","1","3","Returning_Visitor","0","0","10","0","1","650.4285714","21","30.972789114286"
"5","123","1","12.25","26","934.15","0.014814815","0.034567901","0","0","Dec","1","1","3","3","Returning_Visitor","0","0","11","0","1","1069.4","32","33.41875"
"2","167.8888889","2","825.5","117","5256.472341","0.004030055","0.014604028","3.187495058","0","Nov","3","2","5","8","Returning_Visitor","0","1","10","0","1","6249.8612299","121","51.651745701653"
"4","111.1666667","2","25.75","16","411.9375","0.00952381","0.00952381","0","0","Nov","3","2","8","2","New_Visitor","1","0","10","1","0","548.8541667","22","24.947916668182"
"0","0","0","0","1","318.5","0.166666667","0.171428571","0","0","Dec","3","2","2","1","Returning_Visitor","0","0","11","0","1","318.5","1","318.5"
"0","0","0","0","1","0","0.2","0.2","0","0","Dec","2","4","7","1","Returning_Visitor","0","0","11","0","1","0","1","0"
"1","10","0","0","32","1277.75","0","0.006060606","78.12165404","0","Dec","8","13","9","20","Other","0","1","11","0","0","1287.75","33","39.022727272727"
"0","0","0","0","21","304.5416667","0.00952381","0.023809524","0","0","Dec","2","2","3","10","Returning_Visitor","0","0","11","0","1","304.5416667","21","14.501984128571"
"1","0","0","0","14","1125.875","0","0.042857143","0","0","Nov","2","2","1","2","Returning_Visitor","0","0","10","0","1","1125.875","15","75.058333333333"
"3","371.7","5","106","85","2128.730927","0.003914141","0.007300316","43.71856886","0","Nov","1","1","1","2","Returning_Visitor","0","1","10","0","1","2606.430927","93","28.026139"
"0","0","2","324.5","4","64.25","0","0.033333333","0","0","Dec","3","3","2","8","New_Visitor","0","0","11","1","0","388.75","6","64.791666666667"
"0","0","0","0","7","113.25","0.00952381","0.080952381","0","0","Dec","2","2","4","10","Returning_Visitor","0","0","11","0","1","113.25","7","16.178571428571"
"0","0","0","0","44","691.252381","0.013953488","0.029457364","0","0","Nov","2","6","5","1","Returning_Visitor","0","0","10","0","1","691.252381","44","15.710281386364"
"3","37.75","1","10","24","274.5","0","0.006666667","0","0","Dec","2","2","1","2","New_Visitor","0","0","11","1","0","322.25","28","11.508928571429"
"11","202.4254386","5","1767.666667","338","13265.35595","0.007520348","0.018855633","1.114150182","0","Nov","2","2","3","2","Returning_Visitor","0","1","10","0","1","15235.4480556","354","43.037988857627"
"0","0","0","0","20","2846.833333","0.006666667","0.0475","0","0","Nov","2","2","3","1","Returning_Visitor","0","0","10","0","1","2846.833333","20","142.34166665"
"3","47","0","0","89","3436.975","0","0.004387373","0","0","Nov","2","2","3","2","New_Visitor","0","1","10","1","0","3483.975","92","37.869293478261"
"4","900.5","0","0","14","1957.5","0","0.014117647","105.260972","0","Dec","1","1","3","10","Returning_Visitor","0","1","11","0","1","2858","18","158.77777777778"
"1","19.75","2","0","29","942.3958333","0.048181818","0.075942002","0","0","Dec","3","2","1","2","Returning_Visitor","0","0","11","0","1","962.1458333","32","30.067057290625"
"0","0","4","758.5","23","1133.333333","0.008","0.020266667","12.36126667","0","Dec","3","2","6","2","Returning_Visitor","1","0","11","0","1","1891.833333","27","70.067901222222"
"3","30.5","5","789.125","272","7434.743073","0.00931255","0.022108499","0","0","Nov","1","1","1","2","Returning_Visitor","0","0","10","0","1","8254.368073","280","29.479885975"
"4","367","5","2256.916667","74","8981.580128","0.002988954","0.043301833","0","0","Dec","2","2","1","8","Returning_Visitor","0","0","11","0","1","11605.496795","83","139.82526259036"
"4","46.45833333","0","0","82","2875.615909","0","0.007267442","27.75787044","0","Nov","2","4","3","1","Returning_Visitor","0","1","10","0","1","2922.07424233","86","33.977607468953"
"2","33.5","0","0","108","2270.908333","0.005504587","0.029663609","0","0","Nov","2","2","1","3","Returning_Visitor","0","0","10","0","1","2304.408333","110","20.949166663636"
"1","33.5","0","0","15","710.25","0","0.011111111","0","0","Dec","2","10","1","8","New_Visitor","0","0","11","1","0","743.75","16","46.484375"
"4","77.5","0","0","17","678.25","0","0.031578947","0","0","Nov","1","2","1","3","Returning_Visitor","0","0","10","0","1","755.75","21","35.988095238095"
"0","0","0","0","61","1636.466667","0","0.009289617","0","0","Nov","2","2","1","2","New_Visitor","0","0","10","1","0","1636.466667","61","26.827322409836"
"0","0","0","0","7","99.75","0","0.028571429","0","0","Dec","8","2","1","2","New_Visitor","1","0","11","1","0","99.75","7","14.25"
"3","76.25","0","0","16","301.6666667","0.014285714","0.031746032","0","0","Nov","1","1","4","8","Returning_Visitor","0","0","10","0","1","377.9166667","19","19.890350878947"
"4","296.75","0","0","10","183.7083333","0.015384615","0.026666667","0","0","Dec","1","1","3","2","Returning_Visitor","0","0","11","0","1","480.4583333","14","34.318452378571"
"12","1449.666667","4","559.0833333","127","4876.007712","0.005755396","0.029203072","5.751219035","0","Nov","2","2","1","2","Returning_Visitor","0","0","10","0","1","6884.7577123","143","48.145158827273"
"0","0","0","0","2","180.1470588","0.033333333","0.055555556","0","0","Nov","6","2","3","8","Returning_Visitor","0","0","10","0","1","180.1470588","2","90.0735294"
"0","0","1","5","89","2744.541071","0.003370787","0.015636704","0","0","Nov","3","2","6","10","Returning_Visitor","1","0","10","0","1","2749.541071","90","30.550456344444"
"9","444.2847222","0","0","534","18504.12621","0.010856514","0.023309001","2.54795624","0","Nov","2","2","3","2","Returning_Visitor","1","1","10","0","1","18948.4109322","543","34.895784405525"
"8","171.75","0","0","32","486.6666667","0","0.005555556","0","0","Dec","4","2","1","2","New_Visitor","0","0","11","1","0","658.4166667","40","16.4604166675"
"0","0","0","0","2","54","0","0.033333333","0","0","Nov","1","1","5","10","Returning_Visitor","1","0","10","0","1","54","2","27"
"2","55.375","1","566","29","1978.14881","0.001904762","0.016222222","0","0","Nov","3","2","1","10","Returning_Visitor","0","0","10","0","1","2599.52381","32","81.2351190625"
"0","0","0","0","19","421","0","0.010526316","0","0","Dec","2","2","6","3","Returning_Visitor","0","0","11","0","1","421","19","22.157894736842"
"5","218.8333333","3","54","28","1430.854167","0.018823529","0.022957516","9.509492485","0","Dec","3","2","1","2","Returning_Visitor","1","0","11","0","1","1703.6875003","36","47.324652786111"
"2","100","6","131","63","2611.651923","0","0.002985075","0","0","Dec","1","1","6","2","Returning_Visitor","0","0","11","0","1","2842.651923","71","40.037351028169"
"0","0","0","0","6","161.6666667","0","0.05","0","0","Dec","2","2","9","3","New_Visitor","0","0","11","1","0","161.6666667","6","26.94444445"
"4","793.5","0","0","61","2440.473611","0.00625","0.014867424","12.58179402","0","Nov","3","2","9","2","Returning_Visitor","1","0","10","0","1","3233.973611","65","49.753440169231"
"0","0","0","0","22","348.4333333","0.028571429","0.041269841","0","0","Nov","1","8","6","11","Returning_Visitor","0","1","10","0","1","348.4333333","22","15.837878786364"
"9","303.8666667","0","0","72","3752.66697","0.007042254","0.007280349","0","0","Nov","1","1","1","3","Returning_Visitor","0","0","10","0","1","4056.5336367","81","50.080662181481"
"1","11","3","47.75","25","1925.979167","0.023076923","0.056025641","0","0","Dec","2","2","7","2","Returning_Visitor","0","0","11","0","1","1984.729167","29","68.438936793103"
"8","342.75","0","0","12","653.125","0.01","0.03","0","0","Nov","2","2","7","2","Returning_Visitor","0","0","10","0","1","995.875","20","49.79375"
"0","0","0","0","4","0","0.2","0.2","0","0","Nov","3","2","1","3","Returning_Visitor","0","0","10","0","1","0","4","0"
"3","36","2","16","74","4377.708157","0.02","0.029308735","0","0","Nov","1","2","3","2","Returning_Visitor","0","1","10","0","1","4429.708157","79","56.072255151899"
"0","0","0","0","1","0","0.2","0.2","0","0","Dec","1","1","4","1","Returning_Visitor","1","0","11","0","1","0","1","0"
"0","0","0","0","14","289.625","0","0.028571429","0","0","Nov","2","2","1","2","New_Visitor","1","0","10","1","0","289.625","14","20.6875"
"0","0","0","0","13","135.875","0.030769231","0.076923077","0","0","Nov","1","2","1","1","Returning_Visitor","1","0","10","0","1","135.875","13","10.451923076923"
"0","0","0","0","10","1678.333333","0","0.02","0","0","Nov","2","2","1","2","Returning_Visitor","0","0","10","0","1","1678.333333","10","167.8333333"
"4","49","0","0","17","283.7916667","0","0.030952381","0","0","Dec","2","2","1","13","Returning_Visitor","1","0","11","0","1","332.7916667","21","15.84722222381"
"0","0","0","0","55","4156.9","0.018787879","0.05352381","0","0","Nov","2","2","1","1","Returning_Visitor","1","0","10","0","1","4156.9","55","75.58"
"0","0","0","0","13","562.25","0","0.015384615","34.97250838","0","Nov","1","1","1","2","New_Visitor","0","1","10","1","0","562.25","13","43.25"
"5","613.5","0","0","470","14129.8808","0","0.00362107","13.38149414","0","Nov","4","2","9","2","Returning_Visitor","1","1","10","0","1","14743.3808","475","31.038696421053"
"2","87.83333333","1","113","67","4868","0","0.003174603","48.45370723","0","Dec","2","2","5","2","Returning_Visitor","0","1","11","0","1","5068.83333333","70","72.411904761857"
"5","68","2","9","32","1195.583333","0.01981982","0.036486486","32.0201901","0","Nov","2","5","3","2","Returning_Visitor","0","1","10","0","1","1272.583333","39","32.630341871795"
"0","0","0","0","5","118.75","0.04","0.08","0","0","Dec","1","1","1","8","New_Visitor","0","0","11","1","0","118.75","5","23.75"
"3","62.5","0","0","46","1048.107143","0.004","0.013","20.88414313","0","Dec","2","2","3","2","Returning_Visitor","0","1","11","0","1","1110.607143","49","22.665451897959"
"0","0","0","0","17","349.375","0.0125","0.01875","0","0","Nov","3","2","9","20","Returning_Visitor","0","0","10","0","1","349.375","17","20.551470588235"
"0","0","0","0","10","190","0","0.04","0","0","Dec","2","6","7","20","Returning_Visitor","0","0","11","0","1","190","10","19"
"6","214.6666667","1","112","68","2822.172118","0.003105023","0.023152976","0","0","Nov","2","2","1","10","Returning_Visitor","0","0","10","0","1","3148.8387847","75","41.984517129333"
"3","335.5","1","15","4","96","0","0.025","0","0","Nov","1","1","8","15","Returning_Visitor","0","0","10","0","1","446.5","8","55.8125"
"0","0","0","0","3","112","0","0.033333333","0","0","Dec","1","1","2","2","Returning_Visitor","0","0","11","0","1","112","3","37.333333333333"
"10","506.3883929","1","5","58","2528.287431","0.001318681","0.005582418","5.552517289","0","Nov","3","2","3","10","Returning_Visitor","0","0","10","0","1","3039.6758239","69","44.053272810145"
"5","139.9833333","0","0","27","677.8833333","0","0.006060606","0","0","Dec","1","2","1","2","New_Visitor","1","0","11","1","0","817.8666666","32","25.55833333125"
